Date,Store ID,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
23-06-2022,S003,Snowy,0,101.73,Summer
23-06-2022,S003,Snowy,0,47.08,Summer
23-06-2022,S003,Snowy,0,14.43,Summer
23-06-2022,S003,Snowy,1,91.94,Summer
23-06-2022,S003,Cloudy,0,75.7,Summer
23-06-2022,S003,Snowy,0,63.74,Summer
23-06-2022,S003,Rainy,0,22.69,Summer
23-06-2022,S003,Sunny,0,53.62,Summer
23-06-2022,S003,Sunny,0,57.85,Summer
23-06-2022,S003,Sunny,0,89.06,Summer
23-06-2022,S003,Sunny,0,73.35,Summer
23-06-2022,S003,Snowy,0,62.69,Summer
23-06-2022,S003,Sunny,0,104.89,Summer
23-06-2022,S003,Sunny,0,35.31,Summer
23-06-2022,S003,Rainy,0,57.65,Summer
23-06-2022,S003,Sunny,0,105.12,Summer
23-06-2022,S003,Rainy,0,10.66,Summer
23-06-2022,S003,Snowy,0,63.05,Summer
23-06-2022,S003,Sunny,0,51.47,Summer
23-06-2022,S003,Sunny,1,89.36,Summer
23-06-2022,S003,Rainy,1,15.24,Summer
23-06-2022,S003,Rainy,0,22.95,Summer
23-06-2022,S003,Snowy,1,64.06,Summer
23-06-2022,S003,Rainy,0,67.15,Summer
23-06-2022,S003,Sunny,0,68.07,Summer
23-06-2022,S003,Sunny,0,75.6,Summer
23-06-2022,S004,Snowy,0,50.21,Summer
23-06-2022,S004,Snowy,0,83.59,Summer
23-06-2022,S004,Cloudy,0,22.73,Summer
23-06-2022,S004,Sunny,0,34.13,Summer
23-06-2022,S004,Rainy,1,66.43,Summer
23-06-2022,S004,Snowy,0,86.38,Summer
23-06-2022,S004,Snowy,0,82.44,Summer
23-06-2022,S004,Rainy,0,78.84,Summer
23-06-2022,S004,Snowy,0,11.72,Summer
23-06-2022,S004,Sunny,0,40.18,Summer
23-06-2022,S004,Snowy,1,58.19,Summer
23-06-2022,S004,Sunny,0,49.33,Summer
23-06-2022,S004,Cloudy,0,82.8,Summer
23-06-2022,S004,Snowy,0,36.84,Summer
23-06-2022,S004,Cloudy,1,23.26,Summer
23-06-2022,S004,Snowy,0,41.16,Summer
23-06-2022,S004,Snowy,1,48.35,Summer
23-06-2022,S004,Rainy,0,81.57,Summer
23-06-2022,S004,Cloudy,0,85.03,Summer
23-06-2022,S004,Snowy,0,44.02,Summer
23-06-2022,S004,Sunny,0,27.95,Summer
23-06-2022,S004,Cloudy,0,65.02,Summer
23-06-2022,S004,Cloudy,0,34.37,Summer
23-06-2022,S004,Rainy,0,71.88,Summer
23-06-2022,S004,Sunny,0,84.13,Summer
23-06-2022,S004,Sunny,0,78.73,Summer
23-06-2022,S004,Sunny,1,83.49,Summer
23-06-2022,S004,Sunny,1,90.51,Summer
23-06-2022,S004,Cloudy,0,77.93,Summer
23-06-2022,S004,Snowy,0,16.26,Summer
23-06-2022,S005,Snowy,0,76.73,Summer
23-06-2022,S005,Cloudy,0,77.27,Summer
23-06-2022,S005,Snowy,1,66.82,Summer
23-06-2022,S005,Cloudy,0,60.02,Summer
23-06-2022,S005,Cloudy,0,34.33,Summer
23-06-2022,S005,Sunny,0,17.71,Summer
23-06-2022,S005,Rainy,0,64.87,Summer
23-06-2022,S005,Snowy,0,40.01,Summer
23-06-2022,S005,Sunny,0,19.42,Summer
23-06-2022,S005,Rainy,0,58.42,Summer
23-06-2022,S005,Sunny,0,53,Summer
23-06-2022,S005,Snowy,0,90.13,Summer
23-06-2022,S005,Snowy,0,45.5,Summer
23-06-2022,S005,Rainy,1,11.45,Summer
23-06-2022,S005,Rainy,1,91.05,Summer
23-06-2022,S005,Sunny,0,31.08,Summer
23-06-2022,S005,Rainy,0,90.9,Summer
23-06-2022,S005,Snowy,0,42.93,Summer
23-06-2022,S005,Rainy,0,31.64,Summer
23-06-2022,S005,Snowy,0,77.62,Summer
23-06-2022,S005,Cloudy,1,41.84,Summer
23-06-2022,S005,Rainy,0,73.4,Summer
23-06-2022,S005,Cloudy,0,52.5,Summer
23-06-2022,S005,Cloudy,0,32.11,Summer
23-06-2022,S005,Sunny,0,84.13,Summer
23-06-2022,S005,Snowy,0,60.63,Summer
23-06-2022,S005,Cloudy,0,36.17,Summer
23-06-2022,S005,Sunny,0,52.91,Summer
23-06-2022,S005,Snowy,0,81.64,Summer
23-06-2022,S005,Rainy,0,42.3,Summer
24-06-2022,S001,Rainy,0,60.39,Summer
24-06-2022,S001,Sunny,0,65.95,Summer
24-06-2022,S001,Sunny,1,96.49,Summer
24-06-2022,S001,Rainy,0,82.8,Summer
24-06-2022,S001,Snowy,0,14.01,Summer
24-06-2022,S001,Rainy,0,57.04,Summer
24-06-2022,S001,Snowy,0,105.49,Summer
24-06-2022,S001,Cloudy,0,26.7,Summer
24-06-2022,S001,Sunny,0,106.78,Summer
24-06-2022,S001,Sunny,0,37.59,Summer
24-06-2022,S001,Cloudy,0,50.27,Summer
24-06-2022,S001,Snowy,0,40.5,Summer
24-06-2022,S001,Snowy,0,84.21,Summer
24-06-2022,S001,Sunny,0,63.13,Summer
24-06-2022,S001,Sunny,0,34.74,Summer
24-06-2022,S001,Rainy,0,57.42,Summer
24-06-2022,S001,Snowy,0,57.93,Summer
24-06-2022,S001,Cloudy,0,32.98,Summer
24-06-2022,S001,Sunny,0,25.86,Summer
24-06-2022,S001,Cloudy,0,74.04,Summer
24-06-2022,S001,Sunny,0,63.29,Summer
24-06-2022,S001,Cloudy,0,12.85,Summer
24-06-2022,S001,Cloudy,0,26.12,Summer
24-06-2022,S001,Cloudy,0,88.74,Summer
24-06-2022,S001,Cloudy,1,94.46,Summer
24-06-2022,S001,Rainy,0,70.83,Summer
24-06-2022,S001,Snowy,1,42.04,Summer
24-06-2022,S001,Cloudy,0,59.9,Summer
24-06-2022,S001,Cloudy,0,62.12,Summer
24-06-2022,S001,Snowy,0,34.02,Summer
24-06-2022,S002,Sunny,0,61.55,Summer
24-06-2022,S002,Cloudy,0,101.01,Summer
24-06-2022,S002,Sunny,0,22.27,Summer
24-06-2022,S002,Cloudy,0,34.7,Summer
24-06-2022,S002,Cloudy,0,50.58,Summer
24-06-2022,S002,Sunny,0,22.85,Summer
24-06-2022,S002,Cloudy,0,22.81,Summer
24-06-2022,S002,Snowy,1,33.79,Summer
24-06-2022,S002,Rainy,1,80.53,Summer
24-06-2022,S002,Snowy,0,83.63,Summer
24-06-2022,S002,Cloudy,1,60.89,Summer
24-06-2022,S002,Sunny,0,66.37,Summer
24-06-2022,S002,Snowy,0,51.34,Summer
24-06-2022,S002,Snowy,0,17.56,Summer
24-06-2022,S002,Snowy,0,70.55,Summer
24-06-2022,S002,Rainy,0,33.91,Summer
24-06-2022,S002,Snowy,0,26.62,Summer
24-06-2022,S002,Cloudy,0,49.85,Summer
24-06-2022,S002,Sunny,0,99.49,Summer
24-06-2022,S002,Cloudy,0,75.88,Summer
24-06-2022,S002,Snowy,0,12.06,Summer
24-06-2022,S002,Snowy,1,51.45,Summer
24-06-2022,S002,Rainy,0,67.85,Summer
24-06-2022,S002,Rainy,0,45.25,Summer
24-06-2022,S002,Sunny,0,44.51,Summer
24-06-2022,S002,Rainy,0,26.26,Summer
24-06-2022,S002,Rainy,0,89.35,Summer
24-06-2022,S002,Snowy,0,80.67,Summer
24-06-2022,S002,Snowy,0,85.35,Summer
24-06-2022,S002,Sunny,0,90.24,Summer
24-06-2022,S003,Sunny,0,54.49,Summer
24-06-2022,S003,Rainy,0,27.26,Summer
24-06-2022,S003,Rainy,0,40.13,Summer
24-06-2022,S003,Cloudy,0,47.33,Summer
24-06-2022,S003,Cloudy,1,52.39,Summer
24-06-2022,S003,Cloudy,0,13.47,Summer
24-06-2022,S003,Cloudy,0,86.55,Summer
24-06-2022,S003,Sunny,0,11.59,Summer
24-06-2022,S003,Sunny,0,88.66,Summer
24-06-2022,S003,Rainy,0,26.36,Summer
24-06-2022,S003,Cloudy,0,69.65,Summer
24-06-2022,S003,Cloudy,0,20.21,Summer
24-06-2022,S003,Snowy,1,15.11,Summer
24-06-2022,S003,Cloudy,0,64.26,Summer
24-06-2022,S003,Sunny,0,70.53,Summer
24-06-2022,S003,Cloudy,0,76.07,Summer
24-06-2022,S003,Snowy,1,68.93,Summer
24-06-2022,S003,Rainy,1,56.48,Summer
24-06-2022,S003,Sunny,0,46.68,Summer
24-06-2022,S003,Cloudy,1,51.38,Summer
24-06-2022,S003,Rainy,0,50.43,Summer
24-06-2022,S003,Cloudy,0,58.25,Summer
24-06-2022,S003,Cloudy,0,54.4,Summer
24-06-2022,S003,Rainy,0,62.47,Summer
24-06-2022,S003,Snowy,1,96.76,Summer
24-06-2022,S003,Sunny,0,49.88,Summer
24-06-2022,S003,Sunny,0,12.6,Summer
24-06-2022,S003,Sunny,0,80.15,Summer
24-06-2022,S003,Rainy,0,44.57,Summer
24-06-2022,S003,Rainy,0,15.22,Summer
24-06-2022,S004,Sunny,0,59.43,Summer
24-06-2022,S004,Cloudy,0,93.38,Summer
24-06-2022,S004,Rainy,0,49.42,Summer
24-06-2022,S004,Sunny,0,51.77,Summer
24-06-2022,S004,Cloudy,0,75.36,Summer
24-06-2022,S004,Rainy,0,53.37,Summer
24-06-2022,S004,Rainy,0,73.56,Summer
24-06-2022,S004,Snowy,1,31.46,Summer
24-06-2022,S004,Cloudy,0,21.08,Summer
24-06-2022,S004,Cloudy,0,83.14,Summer
24-06-2022,S004,Snowy,1,81.79,Summer
24-06-2022,S004,Snowy,1,11.74,Summer
24-06-2022,S004,Sunny,1,95.24,Summer
24-06-2022,S004,Snowy,0,95.16,Summer
24-06-2022,S004,Snowy,0,91.25,Summer
24-06-2022,S004,Sunny,0,45.01,Summer
24-06-2022,S004,Snowy,0,38.31,Summer
24-06-2022,S004,Snowy,1,54.63,Summer
24-06-2022,S004,Snowy,0,87.4,Summer
24-06-2022,S004,Rainy,0,67.89,Summer
24-06-2022,S004,Rainy,0,46.76,Summer
24-06-2022,S004,Snowy,0,43.22,Summer
24-06-2022,S004,Snowy,0,54.22,Summer
24-06-2022,S004,Rainy,0,41.02,Summer
24-06-2022,S004,Snowy,0,27.79,Summer
24-06-2022,S004,Rainy,0,75.31,Summer
24-06-2022,S004,Cloudy,0,81.44,Summer
24-06-2022,S004,Cloudy,0,64.98,Summer
24-06-2022,S004,Cloudy,0,75.82,Summer
24-06-2022,S004,Rainy,0,19.56,Summer
24-06-2022,S005,Rainy,0,85.64,Summer
24-06-2022,S005,Sunny,0,40.25,Summer
24-06-2022,S005,Cloudy,1,36.82,Summer
24-06-2022,S005,Cloudy,0,29.42,Summer
24-06-2022,S005,Sunny,0,81.35,Summer
24-06-2022,S005,Snowy,0,68.05,Summer
24-06-2022,S005,Snowy,0,45.81,Summer
24-06-2022,S005,Rainy,0,52.13,Summer
24-06-2022,S005,Snowy,1,18.59,Summer
24-06-2022,S005,Snowy,0,75.06,Summer
24-06-2022,S005,Sunny,0,16.85,Summer
24-06-2022,S005,Snowy,0,93.04,Summer
24-06-2022,S005,Rainy,0,61.98,Summer
24-06-2022,S005,Sunny,0,9.81,Summer
24-06-2022,S005,Rainy,0,55.28,Summer
24-06-2022,S005,Rainy,1,50.99,Summer
24-06-2022,S005,Cloudy,1,37.3,Summer
24-06-2022,S005,Rainy,0,59.6,Summer
24-06-2022,S005,Cloudy,0,79.31,Summer
24-06-2022,S005,Cloudy,0,25.77,Summer
24-06-2022,S005,Sunny,0,44,Summer
24-06-2022,S005,Cloudy,1,15.22,Summer
24-06-2022,S005,Sunny,0,28.5,Summer
24-06-2022,S005,Rainy,0,26.78,Summer
24-06-2022,S005,Rainy,0,33.77,Summer
24-06-2022,S005,Rainy,0,67.65,Summer
24-06-2022,S005,Rainy,0,14.84,Summer
24-06-2022,S005,Sunny,0,79.1,Summer
24-06-2022,S005,Sunny,0,93.6,Summer
24-06-2022,S005,Snowy,0,63.24,Summer
25-06-2022,S001,Cloudy,0,84.89,Summer
25-06-2022,S001,Sunny,0,25.64,Summer
25-06-2022,S001,Cloudy,0,19,Summer
25-06-2022,S001,Sunny,0,104.88,Summer
25-06-2022,S001,Sunny,0,95.18,Summer
25-06-2022,S001,Snowy,1,98.52,Summer
25-06-2022,S001,Cloudy,1,86.77,Summer
25-06-2022,S001,Cloudy,1,12.73,Summer
25-06-2022,S001,Rainy,0,45.7,Summer
25-06-2022,S001,Cloudy,0,56.88,Summer
25-06-2022,S001,Cloudy,0,86.58,Summer
25-06-2022,S001,Snowy,0,84.69,Summer
25-06-2022,S001,Cloudy,0,104.68,Summer
25-06-2022,S001,Cloudy,0,79.8,Summer
25-06-2022,S001,Snowy,1,92.58,Summer
25-06-2022,S001,Snowy,0,81.56,Summer
25-06-2022,S001,Sunny,0,10.96,Summer
25-06-2022,S001,Cloudy,0,28.57,Summer
25-06-2022,S001,Rainy,0,85.52,Summer
25-06-2022,S001,Cloudy,1,70.16,Summer
25-06-2022,S001,Cloudy,0,44.7,Summer
25-06-2022,S001,Sunny,0,54.28,Summer
25-06-2022,S001,Rainy,0,49.7,Summer
25-06-2022,S001,Cloudy,0,24.61,Summer
25-06-2022,S001,Cloudy,0,79.87,Summer
25-06-2022,S001,Cloudy,0,42.87,Summer
25-06-2022,S001,Snowy,0,45.88,Summer
25-06-2022,S001,Sunny,0,32.54,Summer
25-06-2022,S001,Snowy,0,43.6,Summer
25-06-2022,S001,Sunny,0,17.91,Summer
25-06-2022,S002,Rainy,0,41.55,Summer
25-06-2022,S002,Sunny,0,61.21,Summer
25-06-2022,S002,Sunny,1,81.05,Summer
25-06-2022,S002,Snowy,0,62.74,Summer
25-06-2022,S002,Sunny,1,81.52,Summer
25-06-2022,S002,Cloudy,0,39.8,Summer
25-06-2022,S002,Snowy,0,37.64,Summer
25-06-2022,S002,Snowy,0,96.22,Summer
25-06-2022,S002,Cloudy,0,54.63,Summer
25-06-2022,S002,Sunny,0,47.1,Summer
25-06-2022,S002,Rainy,0,28.88,Summer
25-06-2022,S002,Snowy,0,78.01,Summer
25-06-2022,S002,Snowy,0,16.42,Summer
25-06-2022,S002,Cloudy,0,54.04,Summer
25-06-2022,S002,Sunny,0,30,Summer
25-06-2022,S002,Cloudy,0,35.96,Summer
25-06-2022,S002,Rainy,0,59.97,Summer
25-06-2022,S002,Cloudy,0,64.74,Summer
25-06-2022,S002,Cloudy,0,44.12,Summer
25-06-2022,S002,Sunny,0,43.18,Summer
25-06-2022,S002,Snowy,0,42.17,Summer
25-06-2022,S002,Snowy,0,101.01,Summer
25-06-2022,S002,Sunny,0,71.94,Summer
25-06-2022,S002,Rainy,0,84.44,Summer
25-06-2022,S002,Rainy,0,93.98,Summer
25-06-2022,S002,Rainy,1,71.08,Summer
25-06-2022,S002,Cloudy,0,17.85,Summer
25-06-2022,S002,Snowy,0,29.73,Summer
25-06-2022,S002,Cloudy,0,12.45,Summer
25-06-2022,S002,Snowy,0,22.57,Summer
25-06-2022,S003,Snowy,0,54.73,Summer
25-06-2022,S003,Cloudy,0,58.21,Summer
25-06-2022,S003,Cloudy,0,90.38,Summer
25-06-2022,S003,Rainy,0,61.98,Summer
25-06-2022,S003,Snowy,0,29.07,Summer
25-06-2022,S003,Cloudy,0,19.99,Summer
25-06-2022,S003,Rainy,0,49.59,Summer
25-06-2022,S003,Snowy,0,61.95,Summer
25-06-2022,S003,Rainy,0,59.35,Summer
25-06-2022,S003,Sunny,0,16.59,Summer
25-06-2022,S003,Snowy,0,91.37,Summer
25-06-2022,S003,Cloudy,0,22.15,Summer
25-06-2022,S003,Sunny,0,34.23,Summer
25-06-2022,S003,Sunny,0,26.18,Summer
25-06-2022,S003,Snowy,0,53.32,Summer
25-06-2022,S003,Rainy,0,62.09,Summer
25-06-2022,S003,Sunny,0,85.12,Summer
25-06-2022,S003,Snowy,0,81.19,Summer
25-06-2022,S003,Cloudy,0,61.68,Summer
25-06-2022,S003,Cloudy,0,85.45,Summer
25-06-2022,S003,Rainy,0,11.76,Summer
25-06-2022,S003,Cloudy,0,49.42,Summer
25-06-2022,S003,Cloudy,0,64.63,Summer
25-06-2022,S003,Snowy,1,98.93,Summer
25-06-2022,S003,Cloudy,0,35.44,Summer
25-06-2022,S003,Cloudy,0,23.26,Summer
25-06-2022,S003,Rainy,0,43.66,Summer
25-06-2022,S003,Snowy,1,70.94,Summer
25-06-2022,S003,Cloudy,0,71.78,Summer
25-06-2022,S003,Snowy,0,84.22,Summer
25-06-2022,S004,Rainy,0,80.33,Summer
25-06-2022,S004,Sunny,0,68.73,Summer
25-06-2022,S004,Snowy,0,56.09,Summer
25-06-2022,S004,Sunny,0,101.07,Summer
25-06-2022,S004,Rainy,0,99.63,Summer
25-06-2022,S004,Snowy,1,32.84,Summer
25-06-2022,S004,Rainy,0,43.69,Summer
25-06-2022,S004,Sunny,0,70.23,Summer
25-06-2022,S004,Snowy,0,14.27,Summer
25-06-2022,S004,Snowy,1,48.85,Summer
25-06-2022,S004,Cloudy,0,23.78,Summer
25-06-2022,S004,Snowy,0,67.82,Summer
25-06-2022,S004,Cloudy,0,94.35,Summer
25-06-2022,S004,Cloudy,1,58.26,Summer
25-06-2022,S004,Rainy,0,85.28,Summer
25-06-2022,S004,Cloudy,0,31.61,Summer
25-06-2022,S004,Snowy,0,22.96,Summer
25-06-2022,S004,Snowy,0,25.21,Summer
25-06-2022,S004,Cloudy,0,34.19,Summer
25-06-2022,S004,Rainy,0,89.94,Summer
25-06-2022,S004,Snowy,0,93.25,Summer
25-06-2022,S004,Cloudy,0,35.3,Summer
25-06-2022,S004,Rainy,0,85.7,Summer
25-06-2022,S004,Sunny,0,44.58,Summer
25-06-2022,S004,Sunny,0,72.67,Summer
25-06-2022,S004,Sunny,0,36.42,Summer
25-06-2022,S004,Sunny,0,38.61,Summer
25-06-2022,S004,Sunny,0,53.37,Summer
25-06-2022,S004,Sunny,0,54.71,Summer
25-06-2022,S004,Cloudy,0,54.74,Summer
25-06-2022,S005,Sunny,0,78.61,Summer
25-06-2022,S005,Snowy,0,79.24,Summer
25-06-2022,S005,Rainy,0,78.46,Summer
25-06-2022,S005,Sunny,1,99.49,Summer
25-06-2022,S005,Snowy,0,52.26,Summer
25-06-2022,S005,Cloudy,1,29.63,Summer
25-06-2022,S005,Rainy,0,48.24,Summer
25-06-2022,S005,Rainy,0,44.97,Summer
25-06-2022,S005,Sunny,0,22.56,Summer
25-06-2022,S005,Cloudy,0,95.52,Summer
25-06-2022,S005,Snowy,0,68.46,Summer
25-06-2022,S005,Rainy,0,60.49,Summer
25-06-2022,S005,Cloudy,0,92.87,Summer
25-06-2022,S005,Sunny,1,35.85,Summer
25-06-2022,S005,Cloudy,0,75.73,Summer
25-06-2022,S005,Cloudy,0,38.7,Summer
25-06-2022,S005,Rainy,1,74.06,Summer
25-06-2022,S005,Rainy,0,55.19,Summer
25-06-2022,S005,Cloudy,0,82.62,Summer
25-06-2022,S005,Sunny,0,104.7,Summer
25-06-2022,S005,Rainy,0,51.38,Summer
25-06-2022,S005,Snowy,0,57.48,Summer
25-06-2022,S005,Snowy,0,60.96,Summer
25-06-2022,S005,Cloudy,0,73.47,Summer
25-06-2022,S005,Snowy,0,54.43,Summer
25-06-2022,S005,Cloudy,0,67.61,Summer
25-06-2022,S005,Snowy,1,83.63,Summer
25-06-2022,S005,Cloudy,0,88.48,Summer
25-06-2022,S005,Rainy,1,95.85,Summer
25-06-2022,S005,Cloudy,0,15.72,Summer
26-06-2022,S001,Snowy,0,73.33,Summer
26-06-2022,S001,Rainy,0,66.69,Summer
26-06-2022,S001,Snowy,0,33.52,Summer
26-06-2022,S001,Rainy,0,54.94,Summer
26-06-2022,S001,Snowy,0,90.68,Summer
26-06-2022,S001,Snowy,1,59.34,Summer
26-06-2022,S001,Sunny,0,80.26,Summer
26-06-2022,S001,Rainy,0,21.34,Summer
26-06-2022,S001,Rainy,0,92.63,Summer
26-06-2022,S001,Rainy,0,15.5,Summer
26-06-2022,S001,Rainy,0,63.19,Summer
26-06-2022,S001,Snowy,0,43.21,Summer
26-06-2022,S001,Sunny,1,66.93,Summer
26-06-2022,S001,Rainy,0,55.98,Summer
26-06-2022,S001,Rainy,0,63.41,Summer
26-06-2022,S001,Cloudy,0,44.34,Summer
26-06-2022,S001,Sunny,0,47.52,Summer
26-06-2022,S001,Cloudy,0,44.54,Summer
26-06-2022,S001,Cloudy,0,66.1,Summer
26-06-2022,S001,Cloudy,0,41.58,Summer
26-06-2022,S001,Snowy,0,37.51,Summer
26-06-2022,S001,Rainy,0,91.85,Summer
26-06-2022,S001,Snowy,0,32.36,Summer
26-06-2022,S001,Snowy,0,96.91,Summer
26-06-2022,S001,Rainy,1,36.69,Summer
26-06-2022,S001,Snowy,0,17.56,Summer
26-06-2022,S001,Rainy,0,80.42,Summer
26-06-2022,S001,Sunny,0,38.12,Summer
26-06-2022,S001,Rainy,0,50.65,Summer
26-06-2022,S001,Sunny,0,13.19,Summer
26-06-2022,S002,Snowy,1,13.45,Summer
26-06-2022,S002,Cloudy,0,39.9,Summer
26-06-2022,S002,Sunny,0,89.32,Summer
26-06-2022,S002,Snowy,0,93.68,Summer
26-06-2022,S002,Snowy,0,74.52,Summer
26-06-2022,S002,Cloudy,0,12.9,Summer
26-06-2022,S002,Sunny,0,59.71,Summer
26-06-2022,S002,Rainy,0,53.44,Summer
26-06-2022,S002,Cloudy,0,49.36,Summer
26-06-2022,S002,Snowy,0,58.17,Summer
26-06-2022,S002,Snowy,0,53.8,Summer
26-06-2022,S002,Sunny,1,61.7,Summer
26-06-2022,S002,Rainy,0,14.79,Summer
26-06-2022,S002,Cloudy,0,41.35,Summer
26-06-2022,S002,Sunny,0,19.65,Summer
26-06-2022,S002,Rainy,1,65.14,Summer
26-06-2022,S002,Rainy,0,62.25,Summer
26-06-2022,S002,Cloudy,0,22.95,Summer
26-06-2022,S002,Sunny,0,36.17,Summer
26-06-2022,S002,Rainy,0,79.34,Summer
26-06-2022,S002,Rainy,0,14.41,Summer
26-06-2022,S002,Rainy,1,22.83,Summer
26-06-2022,S002,Sunny,0,93.21,Summer
26-06-2022,S002,Rainy,0,25.75,Summer
26-06-2022,S002,Rainy,0,80.64,Summer
26-06-2022,S002,Snowy,0,101.03,Summer
26-06-2022,S002,Sunny,0,70.19,Summer
26-06-2022,S002,Cloudy,0,86.9,Summer
26-06-2022,S002,Rainy,0,36.1,Summer
26-06-2022,S002,Rainy,0,19.03,Summer
26-06-2022,S003,Snowy,1,93.76,Summer
26-06-2022,S003,Rainy,0,69.79,Summer
26-06-2022,S003,Sunny,0,92.08,Summer
26-06-2022,S003,Snowy,0,62.63,Summer
26-06-2022,S003,Cloudy,0,54.63,Summer
26-06-2022,S003,Cloudy,0,102.53,Summer
26-06-2022,S003,Sunny,0,23.04,Summer
26-06-2022,S003,Rainy,0,80.21,Summer
26-06-2022,S003,Snowy,0,76.19,Summer
26-06-2022,S003,Rainy,1,87.82,Summer
26-06-2022,S003,Snowy,0,67.73,Summer
26-06-2022,S003,Snowy,1,42.53,Summer
26-06-2022,S003,Snowy,1,67.49,Summer
26-06-2022,S003,Snowy,0,92.79,Summer
26-06-2022,S003,Rainy,0,99.46,Summer
26-06-2022,S003,Snowy,0,74.57,Summer
26-06-2022,S003,Snowy,0,87.59,Summer
26-06-2022,S003,Sunny,0,50.16,Summer
26-06-2022,S003,Rainy,0,10.9,Summer
26-06-2022,S003,Cloudy,0,89.16,Summer
26-06-2022,S003,Sunny,0,55.35,Summer
26-06-2022,S003,Sunny,0,38.97,Summer
26-06-2022,S003,Cloudy,1,27.77,Summer
26-06-2022,S003,Snowy,0,87.44,Summer
26-06-2022,S003,Sunny,0,72.56,Summer
26-06-2022,S003,Rainy,1,60.29,Summer
26-06-2022,S003,Snowy,0,12.56,Summer
26-06-2022,S003,Rainy,0,47.87,Summer
26-06-2022,S003,Cloudy,1,51.8,Summer
26-06-2022,S003,Snowy,0,78.81,Summer
26-06-2022,S004,Sunny,0,75.75,Summer
26-06-2022,S004,Snowy,1,27.98,Summer
26-06-2022,S004,Snowy,0,60.36,Summer
26-06-2022,S004,Rainy,0,50.76,Summer
26-06-2022,S004,Rainy,1,22.27,Summer
26-06-2022,S004,Rainy,0,38.37,Summer
26-06-2022,S004,Snowy,0,46.09,Summer
26-06-2022,S004,Rainy,0,71.69,Summer
26-06-2022,S004,Snowy,0,37.92,Summer
26-06-2022,S004,Cloudy,0,29.92,Summer
26-06-2022,S004,Snowy,1,66.76,Summer
26-06-2022,S004,Snowy,0,56.21,Summer
26-06-2022,S004,Cloudy,1,100.05,Summer
26-06-2022,S004,Rainy,0,16.11,Summer
26-06-2022,S004,Rainy,1,17.28,Summer
26-06-2022,S004,Sunny,0,71.71,Summer
26-06-2022,S004,Sunny,0,94.68,Summer
26-06-2022,S004,Sunny,0,47.13,Summer
26-06-2022,S004,Rainy,1,63.3,Summer
26-06-2022,S004,Sunny,0,62.19,Summer
26-06-2022,S004,Snowy,0,64.72,Summer
26-06-2022,S004,Cloudy,0,12.91,Summer
26-06-2022,S004,Rainy,0,19.9,Summer
26-06-2022,S004,Snowy,0,70.32,Summer
26-06-2022,S004,Snowy,0,34.6,Summer
26-06-2022,S004,Snowy,1,38.5,Summer
26-06-2022,S004,Snowy,0,47.32,Summer
26-06-2022,S004,Rainy,0,81.36,Summer
26-06-2022,S004,Sunny,0,81.7,Summer
26-06-2022,S004,Sunny,0,70.87,Summer
26-06-2022,S005,Sunny,1,45.52,Summer
26-06-2022,S005,Cloudy,0,12.53,Summer
26-06-2022,S005,Snowy,1,17.55,Summer
26-06-2022,S005,Snowy,0,48.69,Summer
26-06-2022,S005,Sunny,0,81.92,Summer
26-06-2022,S005,Snowy,0,96.22,Summer
26-06-2022,S005,Snowy,0,52.47,Summer
26-06-2022,S005,Rainy,0,25.97,Summer
26-06-2022,S005,Snowy,0,64.54,Summer
26-06-2022,S005,Snowy,0,44.65,Summer
26-06-2022,S005,Cloudy,0,98.16,Summer
26-06-2022,S005,Sunny,0,49.5,Summer
26-06-2022,S005,Sunny,0,40.46,Summer
26-06-2022,S005,Snowy,1,94.62,Summer
26-06-2022,S005,Snowy,0,29.63,Summer
26-06-2022,S005,Rainy,0,29.34,Summer
26-06-2022,S005,Cloudy,0,41.37,Summer
26-06-2022,S005,Sunny,0,63.66,Summer
26-06-2022,S005,Cloudy,0,64.08,Summer
26-06-2022,S005,Cloudy,0,53.83,Summer
26-06-2022,S005,Rainy,0,25.37,Summer
26-06-2022,S005,Sunny,0,52.01,Summer
26-06-2022,S005,Sunny,0,52.9,Summer
26-06-2022,S005,Cloudy,0,100.9,Summer
26-06-2022,S005,Cloudy,0,26.25,Summer
26-06-2022,S005,Snowy,0,89.02,Summer
26-06-2022,S005,Sunny,0,18.07,Summer
26-06-2022,S005,Rainy,0,18.23,Summer
26-06-2022,S005,Sunny,0,66.5,Summer
26-06-2022,S005,Sunny,0,83.23,Summer
27-06-2022,S001,Rainy,0,58.91,Summer
27-06-2022,S001,Rainy,0,26.29,Summer
27-06-2022,S001,Rainy,0,106.05,Summer
27-06-2022,S001,Sunny,0,97.72,Summer
27-06-2022,S001,Rainy,0,72.25,Summer
27-06-2022,S001,Snowy,0,26.76,Summer
27-06-2022,S001,Rainy,1,89.92,Summer
27-06-2022,S001,Rainy,0,79.16,Summer
27-06-2022,S001,Rainy,0,90.23,Summer
27-06-2022,S001,Sunny,1,72.4,Summer
27-06-2022,S001,Snowy,0,73.57,Summer
27-06-2022,S001,Sunny,0,26.25,Summer
27-06-2022,S001,Rainy,0,12.41,Summer
27-06-2022,S001,Cloudy,0,32.09,Summer
27-06-2022,S001,Rainy,0,78.02,Summer
27-06-2022,S001,Rainy,0,57.82,Summer
27-06-2022,S001,Rainy,0,65.68,Summer
